date,Close,Volume
2009-01-02,62.8,11135700.0
2009-01-05,62.35,14322800.0
2009-01-06,62.17,13401600.0
2009-01-07,61.08,12415600.0
2009-01-08,60.41,11508100.0
2009-01-09,59.86,10843200.0
2009-01-12,59.94,11373200.0
2009-01-13,59.47,15791900.0
2009-01-14,57.86,16108100.0
2009-01-15,57.46,18807200.0
2009-01-16,57.73,18904200.0
2009-01-20,57.43,17999300.0
2009-01-21,57.57,18204700.0
2009-01-22,56.96,19133700.0
2009-01-23,56.0,21067500.0
2009-01-26,56.37,17032100.0
2009-01-27,56.7,11962900.0
2009-01-28,58.18,17743200.0
2009-01-29,58.22,14550300.0
2009-01-30,54.5,35110700.0
2009-02-02,53.05,19427200.0
2009-02-03,53.91,14898500.0
2009-02-04,52.52,14760300.0
2009-02-05,53.32,17727500.0
2009-02-06,54.0,15338000.0
2009-02-09,52.94,13422200.0
2009-02-10,51.45,22520700.0
2009-02-11,51.16,16404400.0
2009-02-12,51.28,18019300.0
2009-02-13,51.09,11644800.0
2009-02-17,50.11,20833900.0
2009-02-18,50.95,16755100.0
2009-02-19,51.13,13503700.0
2009-02-20,50.25,19555100.0
2009-02-23,48.9,15129900.0
2009-02-24,49.77,14983500.0
2009-02-25,49.92,17411600.0
2009-02-26,48.97,13606800.0
2009-02-27,48.17,20748000.0
2009-03-02,46.87,19033100.0
2009-03-03,46.63,19531800.0
2009-03-04,47.31,15699900.0
2009-03-05,45.4,19466600.0
2009-03-06,45.71,19553000.0
2009-03-09,44.18,16927300.0
2009-03-10,45.17,20635700.0
2009-03-11,45.07,13395900.0
2009-03-12,45.78,13715200.0
2009-03-13,46.95,13905600.0
2009-03-16,47.82,15181900.0
2009-03-17,47.98,11481500.0
2009-03-18,48.02,16707400.0
2009-03-19,46.31,16169800.0
2009-03-20,45.59,25558100.0
2009-03-23,47.74,16278000.0
2009-03-24,46.95,12158800.0
2009-03-25,48.06,15275900.0
2009-03-26,48.76,16256400.0
2009-03-27,48.57,10402200.0
2009-03-30,47.28,12747900.0
2009-03-31,47.09,13847500.0
2009-04-01,48.21,17104300.0
