,date,Close,Volume
2767,2009-01-02,23.92,9796600.0
2768,2009-01-05,23.5,11675100.0
2769,2009-01-06,24.31,12070800.0
2770,2009-01-07,23.18,12300700.0
2771,2009-01-08,22.9,12600700.0
2772,2009-01-09,22.31,11489700.0
2773,2009-01-12,21.86,11259800.0
2774,2009-01-13,21.2,15502200.0
2775,2009-01-14,20.8,15482600.0
2776,2009-01-15,21.36,18169700.0
2777,2009-01-16,21.46,16294800.0
2778,2009-01-20,20.24,19725000.0
2779,2009-01-21,21.23,17181900.0
2780,2009-01-22,20.97,16007900.0
2781,2009-01-23,20.61,15436900.0
2782,2009-01-26,20.86,10840400.0
2783,2009-01-27,21.25,12696600.0
2784,2009-01-28,22.28,13079500.0
2785,2009-01-29,21.25,11295500.0
2786,2009-01-30,20.68,15484400.0
2787,2009-02-02,20.2,16499500.0
2788,2009-02-03,20.62,27402700.0
2789,2009-02-04,19.0,48826100.0
2790,2009-02-05,18.71,34993800.0
2791,2009-02-06,19.45,20471300.0
2792,2009-02-09,19.44,15404300.0
2793,2009-02-10,18.76,22253200.0
2794,2009-02-11,18.5,19154300.0
2795,2009-02-12,18.83,20367000.0
2796,2009-02-13,18.52,11804200.0
2797,2009-02-17,17.84,21996100.0
2798,2009-02-18,17.63,18669100.0
2799,2009-02-19,17.69,19575900.0
2800,2009-02-20,17.53,22969800.0
2801,2009-02-23,16.97,15134700.0
2802,2009-02-24,17.92,16498400.0
2803,2009-02-25,17.36,16146500.0
2804,2009-02-26,16.86,12636900.0
2805,2009-02-27,16.77,18621000.0
2806,2009-03-02,16.05,17103200.0
2807,2009-03-03,16.36,19551300.0
2808,2009-03-04,16.94,15800100.0
2809,2009-03-05,15.99,17038600.0
2810,2009-03-06,15.83,20629300.0
2811,2009-03-09,15.59,14569200.0
2812,2009-03-10,16.61,24287100.0
2813,2009-03-11,16.59,14956900.0
2814,2009-03-12,17.43,16768100.0
2815,2009-03-13,17.13,17520000.0
