,date,Close,Volume
2767,2009-01-02,45.9,8177900.0
2768,2009-01-05,45.44,10118600.0
2769,2009-01-06,44.71,10653900.0
2770,2009-01-07,44.93,10790500.0
2771,2009-01-08,45.24,10043500.0
2772,2009-01-09,44.6,9901200.0
2773,2009-01-12,43.73,10234900.0
2774,2009-01-13,44.02,11301200.0
2775,2009-01-14,42.62,13526800.0
2776,2009-01-15,43.36,14030800.0
2777,2009-01-16,43.84,14176600.0
2778,2009-01-20,42.88,14165900.0
2779,2009-01-21,43.29,11900300.0
2780,2009-01-22,43.12,11744700.0
2781,2009-01-23,42.2,15627900.0
2782,2009-01-26,43.03,12605400.0
2783,2009-01-27,43.33,9911400.0
2784,2009-01-28,43.86,9281800.0
2785,2009-01-29,43.55,10629200.0
2786,2009-01-30,42.72,11303700.0
2787,2009-02-02,42.24,7983400.0
2788,2009-02-03,43.32,8975000.0
2789,2009-02-04,42.4,9153500.0
2790,2009-02-05,42.69,11059900.0
2791,2009-02-06,43.55,9361200.0
2792,2009-02-09,42.31,9844200.0
2793,2009-02-10,40.67,22744000.0
2794,2009-02-11,41.27,10618700.0
2795,2009-02-12,44.39,30613100.0
2796,2009-02-13,43.85,11368200.0
2797,2009-02-17,42.6,13210600.0
2798,2009-02-18,42.68,9054100.0
2799,2009-02-19,43.3,9906500.0
2800,2009-02-20,42.84,15086600.0
2801,2009-02-23,42.09,11730700.0
2802,2009-02-24,43.06,13108000.0
2803,2009-02-25,42.37,13174700.0
2804,2009-02-26,41.07,10667000.0
2805,2009-02-27,40.85,17724000.0
2806,2009-03-02,39.69,15599500.0
2807,2009-03-03,38.83,18632300.0
2808,2009-03-04,39.73,16941700.0
2809,2009-03-05,37.85,18232300.0
2810,2009-03-06,39.1,16501200.0
2811,2009-03-09,38.75,17563700.0
2812,2009-03-10,39.16,17590700.0
2813,2009-03-11,39.57,13627000.0
2814,2009-03-12,40.84,12736800.0
2815,2009-03-13,41.22,12198400.0
2816,2009-03-16,41.27,11602000.0
2817,2009-03-17,41.45,10120800.0
2818,2009-03-18,41.65,14396400.0
2819,2009-03-19,42.18,11388800.0
2820,2009-03-20,42.64,19164400.0
2821,2009-03-23,44.14,13250700.0
2822,2009-03-24,44.02,10939400.0
2823,2009-03-25,44.75,12242700.0
2824,2009-03-26,44.85,13903900.0
2825,2009-03-27,45.1,11551800.0
2826,2009-03-30,43.92,11452900.0
2827,2009-03-31,43.95,11918300.0
2828,2009-04-01,44.86,10627400.0
2829,2009-04-02,45.34,12463200.0
2830,2009-04-03,44.97,8943300.0
2831,2009-04-06,44.99,8042000.0
2832,2009-04-07,44.62,7833100.0
2833,2009-04-08,44.99,6797800.0
2834,2009-04-09,44.99,8101500.0
2835,2009-04-13,44.73,6587200.0
2836,2009-04-14,44.21,8229100.0
2837,2009-04-15,45.03,8332800.0
2838,2009-04-16,45.1,8662800.0
2839,2009-04-17,45.02,11213000.0
2840,2009-04-20,44.33,13832700.0
2841,2009-04-21,43.09,18761500.0
2842,2009-04-22,42.93,14484600.0
2843,2009-04-23,42.92,14017300.0
2844,2009-04-24,42.79,14658100.0
2845,2009-04-27,42.24,11881800.0
2846,2009-04-28,42.28,9083800.0
2847,2009-04-29,42.71,10213200.0
2848,2009-04-30,43.05,17979600.0
2849,2009-05-01,42.47,10610100.0
2850,2009-05-04,43.17,13394500.0
2851,2009-05-05,43.14,11196800.0
2852,2009-05-06,42.94,9744300.0
2853,2009-05-07,42.8,13528800.0
2854,2009-05-08,42.92,12079300.0
2855,2009-05-11,42.75,9218900.0
2856,2009-05-12,44.4,18526100.0
2857,2009-05-13,43.63,11858900.0
2858,2009-05-14,44.9,17295000.0
2859,2009-05-15,44.96,17051100.0
2860,2009-05-18,46.07,14231000.0
2861,2009-05-19,46.64,15944700.0
2862,2009-05-20,47.0,16689600.0
2863,2009-05-21,46.68,14183200.0
2864,2009-05-22,47.3,12288200.0
2865,2009-05-26,47.21,14392400.0
2866,2009-05-27,46.63,9532400.0
2867,2009-05-28,46.9,9470100.0
2868,2009-05-29,49.16,22718400.0
2869,2009-06-01,49.02,21334200.0
2870,2009-06-02,49.66,16721000.0
2871,2009-06-03,49.09,13431400.0
2872,2009-06-04,49.76,10855100.0
2873,2009-06-05,49.44,9916700.0
2874,2009-06-08,49.38,7924700.0
2875,2009-06-09,49.09,10152200.0
2876,2009-06-10,48.41,14118100.0
2877,2009-06-11,48.58,10284500.0
2878,2009-06-12,48.89,8620400.0
2879,2009-06-15,48.11,8815000.0
2880,2009-06-16,47.83,7933100.0
2881,2009-06-17,47.93,8326900.0
2882,2009-06-18,49.55,12077300.0
2883,2009-06-19,48.81,15359200.0
2884,2009-06-22,47.99,10679800.0
2885,2009-06-23,47.8,9363500.0
2886,2009-06-24,47.5,8888500.0
2887,2009-06-25,47.85,10315100.0
2888,2009-06-26,48.13,13100300.0
2889,2009-06-29,48.29,8763300.0
2890,2009-06-30,47.99,15723700.0
2891,2009-07-01,49.18,12106200.0
2892,2009-07-02,48.9,11099600.0
2893,2009-07-06,49.0,8335900.0
2894,2009-07-07,48.64,8554500.0
2895,2009-07-08,48.51,10660500.0
2896,2009-07-09,48.71,8713500.0
2897,2009-07-10,48.31,7809600.0
2898,2009-07-13,49.05,10304200.0
2899,2009-07-14,49.29,7684600.0
2900,2009-07-15,50.53,10063600.0
2901,2009-07-16,50.79,7908900.0
2902,2009-07-17,50.32,9904200.0
2903,2009-07-20,51.03,9552400.0
2904,2009-07-21,50.35,14369300.0
2905,2009-07-22,49.13,14179400.0
2906,2009-07-23,49.18,13374500.0
2907,2009-07-24,49.36,8287000.0
2908,2009-07-27,49.52,8128800.0
2909,2009-07-28,49.39,8039800.0
2910,2009-07-29,49.28,9062500.0
2911,2009-07-30,49.67,9718300.0
2912,2009-07-31,49.84,8411100.0
2913,2009-08-03,49.6,9218000.0
2914,2009-08-04,49.5,8790100.0
2915,2009-08-05,49.17,7505000.0
2916,2009-08-06,49.39,6905800.0
2917,2009-08-07,49.34,6652700.0
2918,2009-08-10,49.44,6749600.0
2919,2009-08-11,49.04,6254500.0
2920,2009-08-12,48.46,12447400.0
2921,2009-08-13,48.12,13280300.0
2922,2009-08-14,48.47,7403200.0
2923,2009-08-17,48.7,8105800.0
2924,2009-08-18,48.61,7758100.0
2925,2009-08-19,49.36,8519800.0
2926,2009-08-20,49.42,5936600.0
2927,2009-08-21,49.91,8825000.0
2928,2009-08-24,49.06,10871200.0
2929,2009-08-25,48.74,10713900.0
2930,2009-08-26,49.18,6795700.0
2931,2009-08-27,49.44,6942400.0
2932,2009-08-28,49.06,6858100.0
2933,2009-08-31,48.77,10660800.0
2934,2009-09-01,48.53,12276400.0
2935,2009-09-02,49.8,20412000.0
2936,2009-09-03,49.58,11289900.0
2937,2009-09-04,49.95,7558800.0
2938,2009-09-08,50.41,15641800.0
2939,2009-09-09,50.63,7906500.0
2940,2009-09-10,50.17,10772500.0
2941,2009-09-11,51.51,17065100.0
2942,2009-09-14,52.16,16581100.0
2943,2009-09-15,52.45,13862700.0
2944,2009-09-16,52.67,13052300.0
2945,2009-09-17,53.42,13679300.0
2946,2009-09-18,53.76,62084500.0
2947,2009-09-21,53.0,12355800.0
2948,2009-09-22,52.85,9712800.0
2949,2009-09-23,52.58,10417600.0
2950,2009-09-24,52.34,12141500.0
2951,2009-09-25,52.97,10868500.0
2952,2009-09-28,53.13,7596700.0
2953,2009-09-29,53.31,8660600.0
2954,2009-09-30,53.7,14137900.0
2955,2009-10-01,53.12,14035500.0
2956,2009-10-02,53.87,12584500.0
2957,2009-10-05,53.8,7777300.0
2958,2009-10-06,54.32,9554900.0
2959,2009-10-07,54.81,10380700.0
2960,2009-10-08,54.59,9015200.0
2961,2009-10-09,54.65,5914200.0
2962,2009-10-12,54.79,8006900.0
2963,2009-10-13,54.8,5968700.0
2964,2009-10-14,54.84,8040500.0
2965,2009-10-15,54.92,12120900.0
2966,2009-10-16,55.01,11045400.0
2967,2009-10-19,54.79,10328000.0
2968,2009-10-20,54.07,13429800.0
2969,2009-10-21,54.07,8255600.0
2970,2009-10-22,54.15,8180500.0
2971,2009-10-23,53.24,10854700.0
2972,2009-10-26,53.23,10783800.0
2973,2009-10-27,53.46,7367600.0
2974,2009-10-28,53.51,8008600.0
2975,2009-10-29,54.09,7403500.0
2976,2009-10-30,53.31,10906100.0
2977,2009-11-02,53.72,9301800.0
2978,2009-11-03,53.12,8157400.0
2979,2009-11-04,53.49,7057200.0
2980,2009-11-05,54.4,8152900.0
2981,2009-11-06,54.49,5340200.0
2982,2009-11-09,55.48,9615200.0
2983,2009-11-10,55.81,8069700.0
2984,2009-11-11,56.13,7152300.0
2985,2009-11-12,55.94,7598000.0
2986,2009-11-13,56.46,11675500.0
2987,2009-11-16,56.74,8119700.0
2988,2009-11-17,56.87,5672000.0
2989,2009-11-18,56.58,7626600.0
2990,2009-11-19,56.88,9077200.0
2991,2009-11-20,57.48,10348800.0
2992,2009-11-23,58.24,9271200.0
2993,2009-11-24,58.19,7790700.0
2994,2009-11-25,58.11,6690300.0
2995,2009-11-27,57.18,7837700.0
2996,2009-11-30,57.2,9442400.0
2997,2009-12-01,58.08,7679900.0
2998,2009-12-02,57.96,6799700.0
2999,2009-12-03,57.27,10120900.0
3000,2009-12-04,57.49,12463600.0
3001,2009-12-07,57.87,8352700.0
3002,2009-12-08,57.68,9145400.0
3003,2009-12-09,57.83,9747300.0
3004,2009-12-10,58.58,15377700.0
3005,2009-12-11,59.11,15217800.0
3006,2009-12-14,59.04,8335100.0
3007,2009-12-15,59.06,7649900.0
3008,2009-12-16,58.42,9802500.0
3009,2009-12-17,56.98,12736000.0
3010,2009-12-18,56.92,18868900.0
3011,2009-12-21,57.18,7308100.0
3012,2009-12-22,57.27,6055900.0
3013,2009-12-23,57.29,5468800.0
3014,2009-12-24,57.44,2907100.0
3015,2009-12-28,57.44,3839800.0
3016,2009-12-29,57.74,4775500.0
3017,2009-12-30,57.68,4812600.0
3018,2009-12-31,57.0,5424400.0
3019,2010-01-04,57.04,6935200.0
3020,2010-01-05,56.35,11586200.0
3021,2010-01-06,56.33,9632300.0
3022,2010-01-07,56.19,6617300.0
3023,2010-01-08,55.15,14356200.0
3024,2010-01-11,56.27,14321200.0
3025,2010-01-12,56.88,11634900.0
3026,2010-01-13,57.03,7578700.0
3027,2010-01-14,57.13,6196300.0
3028,2010-01-15,56.29,13730400.0
3029,2010-01-19,56.42,7307700.0
3030,2010-01-20,55.5,9405100.0
3031,2010-01-21,54.37,13698400.0
3032,2010-01-22,54.24,11775700.0
3033,2010-01-25,54.35,8426600.0
3034,2010-01-26,54.14,7757500.0
3035,2010-01-27,54.51,10207400.0
3036,2010-01-28,54.18,10452600.0
3037,2010-01-29,54.25,11073400.0
3038,2010-02-01,54.38,7258800.0
3039,2010-02-02,55.05,8444300.0
3040,2010-02-03,54.87,7949700.0
3041,2010-02-04,53.43,10671400.0
3042,2010-02-05,53.09,14642500.0
3043,2010-02-08,52.65,8360600.0
3044,2010-02-09,54.01,15747500.0
3045,2010-02-10,53.79,9358800.0
3046,2010-02-11,54.22,13163600.0
3047,2010-02-12,53.98,12320000.0
3048,2010-02-16,54.82,9669700.0
3049,2010-02-17,55.33,8532300.0
3050,2010-02-18,55.91,8632300.0
3051,2010-02-19,55.72,9472400.0
3052,2010-02-22,55.38,6743800.0
3053,2010-02-23,54.83,7417800.0
3054,2010-02-24,55.16,7235300.0
3055,2010-02-25,53.12,31824300.0
3056,2010-02-26,52.72,31547700.0
3057,2010-03-01,53.27,19724900.0
3058,2010-03-02,53.3,12253100.0
3059,2010-03-03,53.93,13287100.0
3060,2010-03-04,54.47,14491600.0
3061,2010-03-05,54.7,12119300.0
3062,2010-03-08,54.46,9457800.0
3063,2010-03-09,54.18,11535000.0
3064,2010-03-10,54.2,10787400.0
3065,2010-03-11,53.6,14565300.0
3066,2010-03-12,53.35,11167200.0
3067,2010-03-15,53.65,11937000.0
3068,2010-03-16,53.7,11143900.0
3069,2010-03-17,53.84,13037200.0
3070,2010-03-18,53.95,11748100.0
3071,2010-03-19,54.75,21805400.0
3072,2010-03-22,54.54,9063700.0
3073,2010-03-23,55.3,9540600.0
3074,2010-03-24,54.62,8526300.0
3075,2010-03-25,54.8,8319400.0
3076,2010-03-26,54.65,8138400.0
3077,2010-03-29,54.77,6926800.0
3078,2010-03-30,54.87,6815800.0
3079,2010-03-31,55.0,11461000.0
3080,2010-04-01,55.3,7173000.0
3081,2010-04-05,54.86,9595900.0
3082,2010-04-06,54.29,8802100.0
3083,2010-04-07,53.82,12030400.0
3084,2010-04-08,53.76,9733400.0
3085,2010-04-09,54.59,10320300.0
3086,2010-04-12,54.76,8465200.0
3087,2010-04-13,55.02,7527500.0
3088,2010-04-14,54.95,6932600.0
3089,2010-04-15,54.26,10175500.0
3090,2010-04-16,54.97,17537800.0
3091,2010-04-19,55.32,13234300.0
3092,2010-04-20,54.47,16254400.0
3093,2010-04-21,54.19,9631600.0
3094,2010-04-22,54.31,10147800.0
3095,2010-04-23,53.88,10837700.0
3096,2010-04-26,53.73,8945400.0
3097,2010-04-27,52.87,13800200.0
3098,2010-04-28,53.36,12377300.0
3099,2010-04-29,53.74,8718800.0
3100,2010-04-30,53.45,9674800.0
3101,2010-05-03,53.76,8061700.0
3102,2010-05-04,53.18,11641400.0
3103,2010-05-05,53.66,11835200.0
3104,2010-05-06,52.3,23956000.0
3105,2010-05-07,52.67,21767800.0
3106,2010-05-10,54.04,17655700.0
3107,2010-05-11,53.61,11582600.0
3108,2010-05-12,54.02,12002700.0
3109,2010-05-13,53.49,9659900.0
3110,2010-05-14,53.34,12934100.0
3111,2010-05-17,53.41,8696700.0
3112,2010-05-18,53.1,10217800.0
3113,2010-05-19,53.12,10559600.0
3114,2010-05-20,51.54,14645200.0
3115,2010-05-21,51.59,17116700.0
3116,2010-05-24,51.46,8416300.0
3117,2010-05-25,50.62,14346900.0
