date,Close,Volume
2009-01-02,60.65,11638900.0
2009-01-05,60.05,15540000.0
2009-01-06,59.69,22097600.0
2009-01-07,59.13,14293300.0
2009-01-08,59.02,17345400.0
2009-01-09,59.05,14698300.0
2009-01-12,58.34,15253100.0
2009-01-13,58.84,15513400.0
2009-01-14,57.95,16707900.0
2009-01-15,57.62,20383600.0
2009-01-16,57.44,20746500.0
2009-01-20,56.75,23153700.0
2009-01-21,56.36,22306100.0
2009-01-22,56.87,19146100.0
2009-01-23,55.97,21334000.0
2009-01-26,56.55,16347800.0
2009-01-27,57.54,14771500.0
2009-01-28,58.56,18096400.0
2009-01-29,58.28,16159300.0
2009-01-30,57.69,13858500.0
2009-02-02,57.69,10933900.0
2009-02-03,58.58,13181700.0
2009-02-04,57.96,11429500.0
2009-02-05,58.11,14781300.0
2009-02-06,58.51,11458700.0
2009-02-09,58.5,9357000.0
2009-02-10,56.73,16612000.0
2009-02-11,57.33,14692600.0
2009-02-12,57.78,14424600.0
2009-02-13,57.1,12563900.0
2009-02-17,55.98,15246500.0
2009-02-18,55.83,15517100.0
2009-02-19,55.93,12199800.0
2009-02-20,54.65,24427000.0
2009-02-23,53.65,20500400.0
2009-02-24,54.54,18848100.0
2009-02-25,53.96,21016500.0
2009-02-26,52.44,21284600.0
2009-02-27,50.0,29873300.0
2009-03-02,47.92,27902900.0
2009-03-03,47.64,25987400.0
2009-03-04,49.1,24253500.0
2009-03-05,47.67,22344000.0
2009-03-06,47.97,19202100.0
2009-03-09,46.6,23304900.0
2009-03-10,47.78,21883400.0
2009-03-11,47.9,16569300.0
2009-03-12,49.0,16337000.0
2009-03-13,50.64,16509600.0
2009-03-16,50.73,16547600.0
2009-03-17,50.72,17325700.0
2009-03-18,50.66,16730400.0
2009-03-19,50.06,18963600.0
2009-03-20,51.67,27591800.0
2009-03-23,53.23,18822300.0
2009-03-24,52.45,17093700.0
2009-03-25,52.86,15822000.0
2009-03-26,52.9,14574000.0
2009-03-27,52.83,11293600.0
2009-03-30,53.01,15743200.0
2009-03-31,52.6,18517700.0
2009-04-01,53.04,13730300.0
2009-04-02,52.97,17418900.0
2009-04-03,52.15,15213700.0
2009-04-06,52.2,12768700.0
2009-04-07,51.36,13130100.0
2009-04-08,51.45,10935000.0
2009-04-09,51.41,15056300.0
2009-04-13,51.15,12067200.0
2009-04-14,51.37,20768400.0
2009-04-15,51.77,11502500.0
2009-04-16,52.2,12216300.0
2009-04-17,53.05,17691800.0
2009-04-20,52.47,15308900.0
2009-04-21,52.46,12236500.0
2009-04-22,51.18,13348300.0
2009-04-23,51.4,14595000.0
2009-04-24,50.92,14767300.0
2009-04-27,50.86,13055900.0
2009-04-28,50.65,12084100.0
2009-04-29,51.03,18496500.0
2009-04-30,52.36,20004600.0
2009-05-01,52.59,12504500.0
2009-05-04,53.76,15114500.0
2009-05-05,54.36,13320600.0
2009-05-06,54.21,16616500.0
2009-05-07,54.89,15243000.0
2009-05-08,54.98,13030600.0
2009-05-11,54.11,13073000.0
2009-05-12,55.0,11826000.0
2009-05-13,55.15,10972400.0
2009-05-14,55.02,11986300.0
2009-05-15,55.41,16430700.0
2009-05-18,56.05,12879100.0
2009-05-19,55.89,13350400.0
2009-05-20,55.87,13729800.0
2009-05-21,54.99,12492700.0
2009-05-22,54.77,7425900.0
2009-05-26,55.26,11389200.0
2009-05-27,54.22,12480300.0
2009-05-28,54.53,10890800.0
2009-05-29,55.16,12505200.0
2009-06-01,55.78,12454200.0
2009-06-02,56.21,10277000.0
2009-06-03,56.16,11191300.0
2009-06-04,55.84,12219700.0
2009-06-05,55.93,10215400.0
2009-06-08,55.63,9891200.0
2009-06-09,55.7,11173700.0
2009-06-10,55.66,13263900.0
2009-06-11,56.05,12778400.0
2009-06-12,56.06,11882300.0
2009-06-15,54.75,14810500.0
2009-06-16,54.62,12606700.0
2009-06-17,55.2,13061800.0
2009-06-18,55.79,12103400.0
2009-06-19,56.09,19334700.0
2009-06-22,55.49,13237400.0
2009-06-23,55.01,12447400.0
2009-06-24,55.46,12467600.0
2009-06-25,56.27,14239900.0
2009-06-26,56.6,32295700.0
2009-06-29,56.96,13811100.0
2009-06-30,56.8,15974700.0
2009-07-01,57.07,15318000.0
2009-07-02,55.97,15118600.0
2009-07-06,56.62,12879500.0
2009-07-07,56.23,9678600.0
2009-07-08,57.08,15414200.0
2009-07-09,56.69,11324800.0
2009-07-10,56.93,13661800.0
2009-07-13,57.72,13564900.0
2009-07-14,58.23,20433700.0
2009-07-15,58.96,12986200.0
2009-07-16,59.25,11596000.0
2009-07-17,59.23,11311000.0
2009-07-20,59.06,9226300.0
2009-07-21,59.49,11222600.0
2009-07-22,59.19,9358600.0
2009-07-23,60.22,12494700.0
2009-07-24,61.51,11413300.0
2009-07-27,61.27,7937700.0
2009-07-28,60.92,9025500.0
2009-07-29,61.16,10522700.0
2009-07-30,61.79,12636500.0
2009-07-31,60.89,13230900.0
2009-08-03,61.1,11178800.0
2009-08-04,61.06,8906600.0
2009-08-05,60.45,8575200.0
2009-08-06,59.93,10835400.0
2009-08-07,59.9,9974900.0
2009-08-10,60.72,9519100.0
2009-08-11,60.22,8302200.0
2009-08-12,60.59,8219600.0
2009-08-13,60.32,8338200.0
2009-08-14,60.08,8961000.0
2009-08-17,59.82,12926100.0
2009-08-18,59.8,8803000.0
2009-08-19,60.37,10498900.0
2009-08-20,60.46,9955000.0
2009-08-21,61.03,12594000.0
2009-08-24,61.28,10500700.0
2009-08-25,61.14,10808100.0
2009-08-26,60.63,10865500.0
2009-08-27,60.49,11027900.0
2009-08-28,60.29,10897800.0
2009-08-31,60.44,10181300.0
2009-09-01,59.94,11890800.0
2009-09-02,59.76,8587000.0
2009-09-03,59.69,8722700.0
2009-09-04,60.32,7425300.0
2009-09-08,60.57,8792600.0
2009-09-09,60.92,9303100.0
2009-09-10,60.66,8825300.0
2009-09-11,60.42,8480200.0
2009-09-14,60.34,6654400.0
2009-09-15,60.15,8321100.0
2009-09-16,60.19,10831200.0
2009-09-17,60.77,12261500.0
2009-09-18,60.78,14463600.0
2009-09-21,60.67,7237900.0
2009-09-22,61.08,9997200.0
2009-09-23,60.77,11175400.0
2009-09-24,60.72,9290700.0
2009-09-25,60.62,7883600.0
2009-09-28,61.27,8721100.0
2009-09-29,60.93,7556800.0
2009-09-30,60.89,11039300.0
2009-10-01,59.81,12207800.0
2009-10-02,59.73,9125400.0
2009-10-05,59.82,7113800.0
2009-10-06,60.29,11766000.0
2009-10-07,60.71,7271500.0
2009-10-08,60.94,9221000.0
2009-10-09,61.74,9247900.0
2009-10-12,62.53,12697200.0
2009-10-13,61.01,23501200.0
2009-10-14,60.55,18951100.0
2009-10-15,60.94,14076600.0
2009-10-16,60.46,13911200.0
2009-10-19,61.16,11443300.0
2009-10-20,60.59,15725600.0
2009-10-21,60.31,12529900.0
2009-10-22,60.94,9926600.0
2009-10-23,60.54,10743900.0
2009-10-26,60.09,11809200.0
2009-10-27,60.02,10269600.0
2009-10-28,59.57,13837000.0
2009-10-29,59.86,13954500.0
2009-10-30,59.05,20966900.0
2009-11-02,59.49,12297500.0
2009-11-03,58.93,17177000.0
2009-11-04,59.52,13928700.0
2009-11-05,59.98,9190300.0
2009-11-06,60.3,8518500.0
2009-11-09,60.75,11773800.0
2009-11-10,61.23,11776500.0
2009-11-11,60.87,11179500.0
2009-11-12,61.15,13683100.0
2009-11-13,61.43,9950500.0
2009-11-16,62.19,13767500.0
2009-11-17,62.17,11421400.0
2009-11-18,62.32,11522100.0
2009-11-19,62.32,13298200.0
2009-11-20,62.31,16300200.0
2009-11-23,62.69,13868100.0
2009-11-24,63.18,9681200.0
2009-11-25,63.3,7186700.0
2009-11-27,62.89,6081200.0
2009-11-30,62.84,10815400.0
2009-12-01,63.51,12302300.0
2009-12-02,63.88,10896100.0
2009-12-03,64.16,12520100.0
2009-12-04,64.36,14992400.0
2009-12-07,64.37,9106500.0
2009-12-08,64.25,11073800.0
2009-12-09,64.38,8911600.0
2009-12-10,64.77,8841900.0
2009-12-11,64.85,7194100.0
2009-12-14,64.96,8172500.0
2009-12-15,64.74,10717800.0
2009-12-16,64.8,13333300.0
2009-12-17,64.47,10088900.0
2009-12-18,64.37,22171000.0
2009-12-21,64.33,11125400.0
2009-12-22,64.53,7124600.0
2009-12-23,64.57,6360400.0
2009-12-24,64.7,2433900.0
2009-12-28,64.94,5693500.0
2009-12-29,64.94,6661900.0
2009-12-30,64.91,5602100.0
2009-12-31,64.41,6962300.0
2010-01-04,64.68,9506200.0
2010-01-05,63.93,10673100.0
2010-01-06,64.45,13171500.0
2010-01-07,63.99,10901600.0
2010-01-08,64.21,7898000.0
2010-01-11,64.22,7975700.0
2010-01-12,64.56,10820700.0
2010-01-13,64.97,13023800.0
2010-01-14,65.1,7899000.0
2010-01-15,64.56,20995000.0
2010-01-19,65.35,15181800.0
2010-01-20,65.15,13033000.0
2010-01-21,63.97,14473900.0
2010-01-22,63.2,14017200.0
2010-01-25,63.22,10001700.0
2010-01-26,62.79,15630300.0
2010-01-27,63.44,14982400.0
2010-01-28,63.8,17096000.0
2010-01-29,62.86,17844400.0
2010-02-01,63.09,10153400.0
2010-02-02,63.99,13609300.0
2010-02-03,63.63,9255900.0
2010-02-04,62.64,18397000.0
2010-02-05,62.64,16775200.0
2010-02-08,62.37,10081200.0
2010-02-09,62.76,11356400.0
2010-02-10,62.73,10115800.0
2010-02-11,62.91,8353600.0
2010-02-12,62.72,12335800.0
2010-02-16,63.61,10212400.0
2010-02-17,63.98,9485500.0
2010-02-18,64.04,8260600.0
2010-02-19,63.81,14222300.0
2010-02-22,63.49,9839700.0
2010-02-23,63.31,12481400.0
2010-02-24,63.45,8519300.0
2010-02-25,63.28,10528900.0
2010-02-26,63.0,9357800.0
2010-03-01,63.39,9219400.0
2010-03-02,63.44,9014000.0
2010-03-03,63.4,9360400.0
2010-03-04,63.57,8067200.0
2010-03-05,64.04,10633600.0
2010-03-08,64.2,33380500.0
2010-03-09,64.27,8827100.0
2010-03-10,64.29,8436600.0
2010-03-11,64.22,9957800.0
2010-03-12,64.18,8223000.0
2010-03-15,64.57,7444700.0
2010-03-16,64.53,8882000.0
2010-03-17,64.65,8060700.0
2010-03-18,65.06,11742100.0
2010-03-19,65.11,23117600.0
2010-03-22,65.1,8803800.0
2010-03-23,65.36,9453900.0
2010-03-24,64.75,9312500.0
2010-03-25,64.57,10496600.0
2010-03-26,64.38,9450400.0
2010-03-29,64.82,7812900.0
2010-03-30,64.9,8311600.0
2010-03-31,65.2,11939100.0
2010-04-01,65.77,10600600.0
2010-04-05,65.4,8617600.0
2010-04-06,65.31,8260100.0
2010-04-07,65.22,9409400.0
2010-04-08,64.93,8962600.0
2010-04-09,65.14,6972700.0
2010-04-12,65.11,8692200.0
2010-04-13,65.68,12481600.0
2010-04-14,65.49,10501900.0
2010-04-15,65.51,8656900.0
2010-04-16,65.02,15742500.0
2010-04-19,66.03,14626300.0
2010-04-20,65.99,11916400.0
2010-04-21,65.39,13355700.0
2010-04-22,64.78,19583000.0
2010-04-23,65.04,11674900.0
2010-04-26,64.76,9281500.0
2010-04-27,64.28,11862200.0
2010-04-28,64.62,12476600.0
2010-04-29,65.01,7930100.0
2010-04-30,64.3,14255900.0
2010-05-03,65.33,15310500.0
2010-05-04,64.7,14895700.0
2010-05-05,65.14,13143700.0
2010-05-06,63.4,24410000.0
2010-05-07,63.31,20467100.0
2010-05-10,64.75,18445400.0
2010-05-11,64.67,10879000.0
2010-05-12,64.9,11036800.0
2010-05-13,64.67,12337000.0
2010-05-14,63.97,12505100.0
2010-05-17,63.88,10260800.0
2010-05-18,62.97,18480900.0
2010-05-19,62.22,18863200.0
2010-05-20,60.55,24098700.0
2010-05-21,60.88,21813000.0
2010-05-24,60.57,13993300.0
2010-05-25,60.35,21179000.0
2010-05-26,59.66,18914100.0
2010-05-27,59.03,29926600.0
2010-05-28,58.3,26815900.0
2010-06-01,58.76,19508400.0
2010-06-02,59.73,15581800.0
2010-06-03,59.77,14254200.0
2010-06-04,58.01,21785400.0
2010-06-07,58.0,13843300.0
2010-06-08,58.64,14941500.0
2010-06-09,58.17,13173000.0
2010-06-10,58.5,16995200.0
2010-06-11,58.46,14713000.0
2010-06-14,58.42,10524000.0
2010-06-15,59.14,11103200.0
2010-06-16,59.24,8636300.0
2010-06-17,59.18,11723100.0
2010-06-18,59.18,16838200.0
2010-06-21,59.13,12143600.0
2010-06-22,59.16,13823800.0
2010-06-23,59.24,12659500.0
2010-06-24,59.6,18216100.0
2010-06-25,58.7,13560100.0
2010-06-28,59.45,3826200.0
2010-06-29,59.24,20236500.0
2010-06-30,59.06,15802100.0
2010-07-01,59.07,17973500.0
2010-07-02,59.08,10534400.0
2010-07-06,59.08,15461100.0
2010-07-07,60.61,17280000.0
2010-07-08,61.38,15895900.0
2010-07-09,60.54,12174000.0
2010-07-12,60.21,10797200.0
2010-07-13,60.5,10924500.0
2010-07-14,60.62,9668500.0
2010-07-15,60.26,12839300.0
2010-07-16,59.44,17569900.0
2010-07-19,59.57,10277500.0
2010-07-20,58.58,22304800.0
2010-07-21,57.12,25707600.0
2010-07-22,57.02,17972900.0
2010-07-23,57.63,15076600.0
2010-07-26,57.74,11775200.0
2010-07-27,58.1,16964000.0
2010-07-28,57.83,13502100.0
2010-07-29,57.83,13031000.0
2010-07-30,58.09,12978000.0
2010-08-02,58.72,11455600.0
2010-08-03,59.35,10855100.0
2010-08-04,59.74,10508800.0
2010-08-05,59.76,9796700.0
2010-08-06,59.96,8524100.0
2010-08-09,60.05,6674700.0
2010-08-10,59.43,13550800.0
2010-08-11,58.5,11470100.0
2010-08-12,58.52,8240500.0
2010-08-13,58.15,8546700.0
2010-08-16,58.01,8751200.0
2010-08-17,59.22,13479100.0
2010-08-18,59.35,10534900.0
2010-08-19,58.72,11949700.0
2010-08-20,58.74,11286200.0
2010-08-23,58.87,8842900.0
2010-08-24,58.01,14930400.0
2010-08-25,57.98,11675000.0
2010-08-26,57.8,12834100.0
2010-08-27,57.6,11674800.0
2010-08-30,57.3,9240100.0
2010-08-31,57.02,14563100.0
2010-09-01,58.29,11603700.0
2010-09-02,58.61,8079700.0
2010-09-03,58.93,7533400.0
2010-09-07,58.7,5625100.0
2010-09-08,58.85,8412500.0
2010-09-09,59.82,14077700.0
2010-09-10,59.98,8358800.0
2010-09-13,60.32,10706600.0
2010-09-14,60.58,9912900.0
2010-09-15,61.05,9111500.0
2010-09-16,61.29,10496300.0
2010-09-17,61.57,12240600.0
2010-09-20,62.09,10991500.0
2010-09-21,61.94,9449200.0
2010-09-22,61.97,9353300.0
2010-09-23,61.81,8393800.0
2010-09-24,62.14,12636900.0
2010-09-27,62.03,7687600.0
2010-09-28,62.43,12132800.0
2010-09-29,62.31,9590000.0
2010-09-30,61.96,12845600.0
2010-10-01,61.75,9773200.0
2010-10-04,61.67,8703600.0
2010-10-05,62.8,12439400.0
2010-10-06,63.21,11339800.0
2010-10-07,63.22,9826600.0
2010-10-08,63.23,7354800.0
2010-10-11,63.3,6172100.0
2010-10-12,63.29,8707400.0
2010-10-13,63.58,10104700.0
2010-10-14,63.74,8632700.0
2010-10-15,63.57,13265100.0
2010-10-18,63.86,10814100.0
2010-10-19,63.29,17235400.0
2010-10-20,63.6,10206800.0
2010-10-21,63.99,11111700.0
2010-10-22,63.81,6774800.0
2010-10-25,63.98,7794700.0
2010-10-26,63.84,7122900.0
2010-10-27,63.57,11916100.0
2010-10-28,63.56,10116000.0
2010-10-29,63.74,9309900.0
2010-11-01,63.69,9356000.0
2010-11-02,63.88,8632100.0
2010-11-03,64.19,9322100.0
2010-11-04,64.76,11337400.0
2010-11-05,64.65,9276500.0
2010-11-08,64.33,8484400.0
2010-11-09,64.31,9218500.0
2010-11-10,63.95,10795400.0
2010-11-11,63.92,9109500.0
2010-11-12,63.67,12944800.0
2010-11-15,64.14,12729400.0
2010-11-16,63.14,15651000.0
2010-11-17,63.06,7416900.0
2010-11-18,63.83,9400100.0
2010-11-19,63.83,12889800.0
2010-11-22,63.62,11179200.0
2010-11-23,62.87,14766500.0
2010-11-24,63.29,9591400.0
2010-11-26,62.3,4638800.0
2010-11-29,61.91,12019300.0
2010-11-30,61.55,12633500.0
2010-12-01,62.42,15364700.0
2010-12-02,62.6,10160400.0
2010-12-03,62.56,9882800.0
2010-12-06,62.2,8989000.0
2010-12-07,62.31,9528800.0
2010-12-08,62.45,7871900.0
2010-12-09,62.06,12965600.0
2010-12-10,61.91,11457300.0
2010-12-13,61.86,13672100.0
2010-12-14,62.77,13491200.0
2010-12-15,62.57,11534100.0
2010-12-16,62.4,11141100.0
2010-12-17,62.54,15961000.0
2010-12-20,62.49,8907000.0
2010-12-21,62.34,7908200.0
2010-12-22,62.02,8850100.0
2010-12-23,62.25,7229500.0
2010-12-27,61.93,5163700.0
2010-12-28,62.05,6354200.0
2010-12-29,62.13,4968700.0
2010-12-30,61.94,5770100.0
2010-12-31,61.85,4981400.0
2011-01-03,62.82,14894800.0
2011-01-04,63.35,12346300.0
2011-01-05,63.31,11837900.0
2011-01-06,63.21,7606000.0
2011-01-07,62.6,11084800.0
2011-01-10,62.16,9775000.0
2011-01-11,62.27,7372800.0
2011-01-12,62.5,8312700.0
2011-01-13,62.91,9489700.0
2011-01-14,62.55,11274700.0
2011-01-18,62.1,13944900.0
2011-01-19,62.56,9596700.0
2011-01-20,62.86,11518600.0
2011-01-21,62.66,12932200.0
2011-01-24,62.22,11373000.0
2011-01-25,61.08,28056700.0
2011-01-26,60.6,20262100.0
2011-01-27,60.68,11219500.0
2011-01-28,60.01,15298800.0
2011-01-31,59.77,19056200.0
2011-02-01,60.63,14780500.0
2011-02-02,60.62,9994200.0
2011-02-03,60.8,10078900.0
2011-02-04,60.84,9725500.0
2011-02-07,60.87,8217000.0
2011-02-08,60.94,7867600.0
2011-02-09,60.88,8541500.0
2011-02-10,60.93,8627500.0
2011-02-11,60.7,9630800.0
2011-02-14,60.7,8130800.0
2011-02-15,60.62,8572800.0
2011-02-16,60.52,9426400.0
2011-02-17,60.79,7133700.0
2011-02-18,61.11,12393000.0
2011-02-22,60.65,11050500.0
2011-02-23,60.39,12100300.0
2011-02-24,60.25,11766700.0
2011-02-25,59.64,11863700.0
2011-02-28,61.44,20031000.0
2011-03-01,60.7,14035300.0
2011-03-02,60.81,10264600.0
2011-03-03,61.05,7802700.0
2011-03-04,61.06,11432700.0
2011-03-07,60.4,9584000.0
2011-03-08,60.71,2931708.0
2011-03-09,60.4,3110629.0
2011-03-10,59.61,14852300.0
2011-03-11,59.69,10426600.0
2011-03-14,59.13,11775000.0
2011-03-15,58.48,16016800.0
2011-03-16,57.66,16995600.0
2011-03-17,58.13,12456000.0
2011-03-18,58.57,14371900.0
2011-03-21,58.83,10692700.0
2011-03-22,58.79,10151800.0
2011-03-23,58.72,9899800.0
2011-03-24,59.03,8655800.0
2011-03-25,58.98,8077400.0
2011-03-28,59.24,8382500.0
2011-03-29,59.22,9280300.0
2011-03-30,59.38,10736400.0
2011-03-31,59.25,9680200.0
2011-04-01,59.49,9908000.0
2011-04-04,60.15,9415100.0
2011-04-05,59.8,10557700.0
2011-04-06,59.66,10011200.0
2011-04-07,59.48,9232900.0
2011-04-08,59.46,7853200.0
2011-04-11,59.86,9845800.0
2011-04-12,59.94,9208000.0
2011-04-13,59.6,10509000.0
2011-04-14,60.02,10436200.0
