date,Close,Volume
2009-01-02,321.32,7213700.0
2009-01-05,328.05,9768200.0
2009-01-06,334.06,12837500.0
2009-01-07,322.01,8980000.0
2009-01-08,325.19,7194100.0
2009-01-09,315.07,8672300.0
2009-01-12,312.69,6601900.0
2009-01-13,314.32,8856100.0
2009-01-14,300.97,10924800.0
2009-01-15,298.99,11857100.0
2009-01-16,299.67,10438300.0
2009-01-20,282.75,10086300.0
2009-01-21,303.08,9839100.0
2009-01-22,306.5,16517400.0
2009-01-23,324.7,21444100.0
2009-01-26,323.87,9212100.0
2009-01-27,331.48,9844700.0
2009-01-28,348.67,15367400.0
2009-01-29,343.32,14553000.0
2009-01-30,338.53,9334600.0
2009-02-02,340.57,10403300.0
2009-02-03,340.45,13099800.0
2009-02-04,343.0,13621100.0
2009-02-05,353.72,14514200.0
2009-02-06,371.28,14062100.0
2009-02-09,378.77,9944600.0
2009-02-10,358.51,14193100.0
2009-02-11,358.04,10452700.0
2009-02-12,363.05,11089400.0
2009-02-13,357.68,8285100.0
2009-02-17,342.66,11349400.0
2009-02-18,353.11,12036900.0
2009-02-19,342.64,9967400.0
2009-02-20,346.45,12421700.0
2009-02-23,330.06,10431700.0
2009-02-24,345.45,12179600.0
2009-02-25,341.64,12865300.0
2009-02-26,337.18,11199900.0
2009-02-27,337.99,10829100.0
2009-03-02,327.16,11565400.0
2009-03-03,325.48,13036500.0
2009-03-04,318.92,15621100.0
2009-03-05,305.64,13046700.0
2009-03-06,308.57,14453900.0
2009-03-09,290.89,12929600.0
2009-03-10,308.17,13446900.0
2009-03-11,317.91,11835300.0
2009-03-12,323.53,10038100.0
2009-03-13,324.42,7804900.0
2009-03-16,319.69,9883700.0
2009-03-17,335.34,9415500.0
2009-03-18,333.1,10014300.0
2009-03-19,329.94,8214100.0
2009-03-20,330.16,9466300.0
2009-03-23,348.601,8534400.0
2009-03-24,347.32,7632300.0
2009-03-25,344.07,8663900.0
2009-03-26,353.29,11994500.0
2009-03-27,347.7,6638900.0
2009-03-30,342.69,6182000.0
2009-03-31,348.06,7303200.0
2009-04-01,354.09,6595700.0
2009-04-02,362.5,8967000.0
2009-04-03,369.78,7572000.0
2009-04-06,368.24,6554000.0
2009-04-07,358.65,7352800.0
2009-04-08,362.0,5524800.0
2009-04-09,372.5,6758400.0
2009-04-13,378.11,6094000.0
2009-04-14,368.91,6850300.0
2009-04-15,379.5,9851500.0
2009-04-16,388.74,20349800.0
2009-04-17,392.24,21440100.0
2009-04-20,379.3,8848900.0
2009-04-21,381.47,7383400.0
2009-04-22,383.86,6996500.0
2009-04-23,384.69,5212700.0
2009-04-24,389.49,6764000.0
2009-04-27,385.95,4576600.0
2009-04-28,383.71,5881300.0
2009-04-29,391.47,7212700.0
2009-04-30,395.97,8702600.0
2009-05-01,393.69,4850500.0
2009-05-04,401.9793,6399500.0
2009-05-05,402.99,4796700.0
2009-05-06,403.47,5260500.0
2009-05-07,396.61,5993600.0
2009-05-08,407.33,7722400.0
2009-05-11,407.98,5113400.0
2009-05-12,399.01,7574000.0
2009-05-13,389.54,5679900.0
2009-05-14,387.5,5868100.0
2009-05-15,390.0,6011300.0
2009-05-18,396.84,6696600.0
2009-05-19,398.88,5669300.0
2009-05-20,397.18,4563400.0
2009-05-21,396.5,5434100.0
2009-05-22,393.5,3433700.0
2009-05-26,404.36,6202700.0
2009-05-27,405.56,6062500.0
2009-05-28,410.4,5332200.0
2009-05-29,417.23,5291100.0
2009-06-01,426.56,6638100.0
2009-06-02,428.4,5241900.0
2009-06-03,431.65,7058500.0
2009-06-04,440.28,7268900.0
2009-06-05,444.32,7354200.0
2009-06-08,438.77,6191200.0
2009-06-09,435.62,6503200.0
2009-06-10,432.6,6711000.0
2009-06-11,429.0,5724600.0
2009-06-12,424.84,5830900.0
2009-06-15,416.77,7466300.0
2009-06-16,416.0,6093300.0
2009-06-17,415.16,6973200.0
2009-06-18,414.06,6164200.0
2009-06-19,420.09,8509600.0
2009-06-22,407.35,8240500.0
2009-06-23,405.68,5793400.0
2009-06-24,409.29,4910600.0
2009-06-25,415.77,6082900.0
2009-06-26,425.32,6506800.0
2009-06-29,424.14,4334200.0
2009-06-30,421.59,5182600.0
2009-07-01,418.99,4616900.0
2009-07-02,408.49,5030100.0
2009-07-06,409.61,4520600.0
2009-07-07,396.63,6512000.0
2009-07-08,402.49,6875500.0
2009-07-09,410.39,6544600.0
2009-07-10,414.4,5847300.0
2009-07-13,424.3,8083300.0
2009-07-14,424.69,5785800.0
2009-07-15,438.17,7546400.0
2009-07-16,442.6,13095800.0
2009-07-17,430.25,13694400.0
2009-07-20,430.17,6300600.0
2009-07-21,427.9,5930400.0
2009-07-22,427.69,5168200.0
2009-07-23,437.342,6949400.0
2009-07-24,446.72,7246500.0
2009-07-27,444.8,5003700.0
2009-07-28,439.85,5059900.0
2009-07-29,436.24,3970000.0
2009-07-30,445.64,6390800.0
2009-07-31,443.05,5715000.0
2009-08-03,452.21,5175400.0
2009-08-04,453.734,4774800.0
2009-08-05,451.14,4679300.0
2009-08-06,450.36,4217500.0
2009-08-07,457.1,5081100.0
2009-08-10,456.61,3480500.0
2009-08-11,453.936,3421500.0
2009-08-12,458.58,4678100.0
2009-08-13,462.28,3986400.0
2009-08-14,460.0,3346800.0
2009-08-17,444.89,5235100.0
2009-08-18,445.28,4697400.0
2009-08-19,443.97,4505400.0
2009-08-20,460.41,7989800.0
2009-08-21,465.24,7113800.0
2009-08-24,468.73,4901800.0
2009-08-25,471.37,4677300.0
2009-08-26,468.0,3971600.0
2009-08-27,466.06,3993800.0
2009-08-28,464.75,3539600.0
2009-08-31,461.67,3911800.0
2009-09-01,455.761,5184600.0
2009-09-02,453.01,3605900.0
2009-09-03,457.52,3289100.0
2009-09-04,461.3,2995400.0
2009-09-08,458.62,5308000.0
2009-09-09,463.97,4386400.0
2009-09-10,470.94,5064100.0
2009-09-11,472.14,3801900.0
2009-09-14,475.12,3947400.0
2009-09-15,477.54,4791400.0
2009-09-16,488.29,5165400.0
2009-09-17,491.72,8957200.0
2009-09-18,491.46,6560400.0
2009-09-21,497.0,4228500.0
2009-09-22,499.06,6076300.0
2009-09-23,498.46,5402900.0
2009-09-24,496.77,5050100.0
2009-09-25,492.48,4095100.0
2009-09-28,498.53,3674900.0
2009-09-29,498.53,4194200.0
2009-09-30,495.85,6277100.0
2009-10-01,487.2,5620700.0
2009-10-02,484.58,5196300.0
2009-10-05,488.52,4284900.0
2009-10-06,498.74,5459100.0
2009-10-07,517.54,9738600.0
2009-10-08,514.18,8598900.0
2009-10-09,516.25,5470700.0
2009-10-12,524.04,6637700.0
2009-10-13,526.11,6068700.0
2009-10-14,535.32,6510200.0
2009-10-15,529.91,12188500.0
2009-10-16,549.85,17666100.0
2009-10-19,552.09,6429300.0
2009-10-20,551.72,8079300.0
2009-10-21,551.1,7333800.0
2009-10-22,554.09,4668300.0
2009-10-23,553.69,4780600.0
2009-10-26,554.21,5934800.0
2009-10-27,548.29,6426500.0
2009-10-28,540.3,5130400.0
2009-10-29,551.05,5040100.0
2009-10-30,536.12,6930000.0
2009-11-02,533.99,6397700.0
2009-11-03,537.29,4755600.0
2009-11-04,540.33,4660700.0
2009-11-05,548.65,3691700.0
2009-11-06,551.1,3649700.0
2009-11-09,562.51,5294500.0
2009-11-10,566.76,4457100.0
2009-11-11,570.56,4634700.0
2009-11-12,567.85,3768800.0
2009-11-13,572.05,3330200.0
2009-11-16,576.28,4394000.0
2009-11-17,577.49,3829500.0
2009-11-18,576.65,3096100.0
2009-11-19,572.99,4331600.0
2009-11-20,569.964,4008300.0
2009-11-23,582.35,5089900.0
2009-11-24,583.09,3207100.0
2009-11-25,585.74,2919400.0
2009-11-27,579.76,2766400.0
2009-11-30,583.0,3446700.0
2009-12-01,589.87,4635900.0
2009-12-02,587.51,3323000.0
2009-12-03,585.74,2854500.0
2009-12-04,585.01,5022100.0
2009-12-07,586.25,3269100.0
2009-12-08,587.05,3044900.0
2009-12-09,589.02,3558400.0
2009-12-10,591.5,3333200.0
2009-12-11,590.51,3436500.0
2009-12-14,595.73,3822900.0
2009-12-15,593.14,4556200.0
2009-12-16,597.76,5613100.0
2009-12-17,593.94,5272300.0
2009-12-18,596.42,7055900.0
2009-12-21,598.68,5137200.0
2009-12-22,601.12,3757800.0
2009-12-23,611.68,4141200.0
2009-12-24,618.48,1715600.0
2009-12-28,622.87,3392400.0
2009-12-29,619.4,2846700.0
2009-12-30,622.73,2928200.0
2009-12-31,619.98,2437100.0
2010-01-04,626.75,3908400.0
2010-01-05,623.99,6003300.0
2010-01-06,608.26,7949400.0
2010-01-07,594.1,12815700.0
2010-01-08,602.02,9439100.0
2010-01-11,601.11,14411300.0
2010-01-12,590.48,9696800.0
2010-01-13,587.09,12980200.0
2010-01-14,589.85,8471700.0
2010-01-15,580.0,10858100.0
2010-01-19,587.62,8624700.0
2010-01-20,580.41,6494800.0
2010-01-21,582.98,12602700.0
2010-01-22,550.01,13587100.0
2010-01-25,540.0,8830900.0
2010-01-26,542.42,8702200.0
2010-01-27,542.1,7920800.0
2010-01-28,534.29,6451700.0
2010-01-29,529.944,8272700.0
2010-02-01,533.02,4497000.0
2010-02-02,531.12,8184200.0
2010-02-03,540.82,5992200.0
2010-02-04,526.778,6748600.0
2010-02-05,531.29,6305600.0
2010-02-08,533.47,5383200.0
2010-02-09,536.44,5633500.0
2010-02-10,534.445,5343600.0
2010-02-11,536.4,4815100.0
2010-02-12,533.12,4554800.0
2010-02-16,541.3,7301400.0
2010-02-17,538.207,4055300.0
2010-02-18,543.22,4669100.0
2010-02-19,540.763,5101000.0
2010-02-22,542.8,4284900.0
2010-02-23,535.07,5739400.0
2010-02-24,531.47,4648500.0
2010-02-25,526.43,6611700.0
2010-02-26,526.8,4094500.0
2010-03-01,532.69,4471300.0
2010-03-02,541.06,8704800.0
2010-03-03,545.32,6172600.0
2010-03-04,554.59,6361200.0
2010-03-05,564.21,7816500.0
2010-03-08,562.48,4768000.0
2010-03-09,560.19,6346800.0
2010-03-10,576.45,11298400.0
2010-03-11,581.14,8458100.0
2010-03-12,579.54,5501200.0
2010-03-15,563.18,9298400.0
2010-03-16,565.2,6856100.0
2010-03-17,565.56,6636500.0
