,date,Close,Volume
2767,2009-01-02,18.27,28723000.0
2768,2009-01-05,18.16,42162400.0
2769,2009-01-06,17.8,51218600.0
2770,2009-01-07,17.49,39266400.0
2771,2009-01-08,17.65,33265300.0
2772,2009-01-09,17.44,36083800.0
2773,2009-01-12,17.36,33860600.0
2774,2009-01-13,17.59,43361200.0
2775,2009-01-14,17.24,45571600.0
2776,2009-01-15,17.39,80744400.0
2777,2009-01-16,17.5,58757400.0
2778,2009-01-20,17.2,52784800.0
2779,2009-01-21,17.48,43780500.0
2780,2009-01-22,17.21,46722400.0
2781,2009-01-23,17.45,108522000.0
2782,2009-01-26,15.65,210411100.0
2783,2009-01-27,15.82,111621400.0
2784,2009-01-28,15.44,108822500.0
2785,2009-01-29,15.12,67661800.0
2786,2009-01-30,14.58,68724200.0
2787,2009-02-02,14.89,69191000.0
2788,2009-02-03,15.2,63391600.0
2789,2009-02-04,14.57,65648300.0
2790,2009-02-05,14.5,77128600.0
2791,2009-02-06,14.84,63818700.0
2792,2009-02-09,14.71,47810700.0
2793,2009-02-10,14.07,75988000.0
2794,2009-02-11,14.38,50432200.0
2795,2009-02-12,14.65,65199700.0
2796,2009-02-13,14.58,58061500.0
2797,2009-02-17,14.25,63395100.0
2798,2009-02-18,14.16,48398100.0
2799,2009-02-19,14.03,41345400.0
2800,2009-02-20,13.71,62644400.0
2801,2009-02-23,13.27,68304000.0
2802,2009-02-24,13.59,65565100.0
2803,2009-02-25,13.08,74715700.0
2804,2009-02-26,12.7,74122700.0
2805,2009-02-27,12.31,100253800.0
2806,2009-03-02,11.66,105982200.0
2807,2009-03-03,11.87,83766000.0
2808,2009-03-04,12.5,90511400.0
2809,2009-03-05,12.67,101753000.0
2810,2009-03-06,12.73,83970600.0
2811,2009-03-09,12.63,70467500.0
2812,2009-03-10,13.09,95924000.0
2813,2009-03-11,12.79,79747200.0
2814,2009-03-12,14.02,112301000.0
2815,2009-03-13,14.54,83151800.0
2816,2009-03-16,14.15,84977900.0
2817,2009-03-17,14.26,53999500.0
2818,2009-03-18,14.25,55577700.0
2819,2009-03-19,13.7,67626100.0
2820,2009-03-20,13.63,71560800.0
2821,2009-03-23,14.02,65999300.0
2822,2009-03-24,13.89,42698000.0
2823,2009-03-25,14.26,68954200.0
2824,2009-03-26,14.38,55371100.0
2825,2009-03-27,14.04,46476000.0
2826,2009-03-30,13.7,59772100.0
2827,2009-03-31,13.62,57290700.0
2828,2009-04-01,13.99,64302200.0
2829,2009-04-02,13.77,60433000.0
2830,2009-04-03,13.55,52919400.0
2831,2009-04-06,13.71,59575800.0
2832,2009-04-07,13.51,50073700.0
2833,2009-04-08,13.48,41968500.0
2834,2009-04-09,13.55,55024300.0
2835,2009-04-13,13.48,41797200.0
2836,2009-04-14,13.34,58021300.0
