,date,Close,Volume
2767,2009-01-02,31.0,12207400.0
2768,2009-01-05,30.53,14968500.0
2769,2009-01-06,29.97,15031200.0
2770,2009-01-07,29.49,12715200.0
2771,2009-01-08,29.36,10584100.0
2772,2009-01-09,28.73,10616400.0
2773,2009-01-12,28.5,8886600.0
2774,2009-01-13,28.44,10811200.0
2775,2009-01-14,27.82,12241400.0
2776,2009-01-15,28.12,12677300.0
2777,2009-01-16,28.19,14516900.0
2778,2009-01-20,27.89,14701400.0
2779,2009-01-21,27.57,18226600.0
2780,2009-01-22,27.45,15248500.0
2781,2009-01-23,28.2,14889300.0
2782,2009-01-26,27.79,14140000.0
2783,2009-01-27,28.37,9643300.0
2784,2009-01-28,28.78,13550100.0
2785,2009-01-29,28.94,12005700.0
2786,2009-01-30,28.55,16422400.0
2787,2009-02-02,28.43,14029600.0
2788,2009-02-03,30.24,23361200.0
2789,2009-02-04,29.9,12976500.0
2790,2009-02-05,30.1,13710400.0
2791,2009-02-06,30.77,11068500.0
2792,2009-02-09,30.65,8727900.0
2793,2009-02-10,29.01,14367500.0
2794,2009-02-11,29.72,10317100.0
2795,2009-02-12,29.34,10868100.0
2796,2009-02-13,28.75,10496900.0
2797,2009-02-17,28.61,20596300.0
2798,2009-02-18,28.64,14352300.0
2799,2009-02-19,28.53,9859400.0
2800,2009-02-20,28.1,17702900.0
2801,2009-02-23,27.88,17967300.0
2802,2009-02-24,28.53,17737200.0
2803,2009-02-25,27.91,21817800.0
2804,2009-02-26,26.04,19892000.0
2805,2009-02-27,24.2,32511200.0
2806,2009-03-02,23.44,16621000.0
2807,2009-03-03,23.05,18106300.0
2808,2009-03-04,23.17,21570300.0
2809,2009-03-05,22.14,20637600.0
2810,2009-03-06,22.74,18040200.0
2811,2009-03-09,20.99,84150500.0
2812,2009-03-10,22.2,34729400.0
2813,2009-03-11,21.94,28147600.0
2814,2009-03-12,24.03,38393000.0
2815,2009-03-13,27.07,57253100.0
2816,2009-03-16,26.21,32683400.0
2817,2009-03-17,26.61,22554700.0
2818,2009-03-18,26.96,21169400.0
2819,2009-03-19,26.04,24068400.0
2820,2009-03-20,26.72,25664100.0
2821,2009-03-23,27.98,19462800.0
2822,2009-03-24,27.79,14756600.0
2823,2009-03-25,27.5,17419800.0
2824,2009-03-26,27.58,15759600.0
2825,2009-03-27,27.16,16267500.0
2826,2009-03-30,26.55,14547000.0
2827,2009-03-31,26.75,21897300.0
2828,2009-04-01,26.99,18015500.0
2829,2009-04-02,27.0,17971000.0
2830,2009-04-03,26.46,15484000.0
2831,2009-04-06,26.67,12702700.0
2832,2009-04-07,26.27,13320400.0
2833,2009-04-08,26.76,10566000.0
2834,2009-04-09,26.3,15095400.0
2835,2009-04-13,26.05,11120700.0
2836,2009-04-14,25.68,12559200.0
2837,2009-04-15,26.25,15764700.0
2838,2009-04-16,25.85,18572500.0
2839,2009-04-17,25.73,18806500.0
2840,2009-04-20,25.22,13155200.0
2841,2009-04-21,23.54,40474800.0
2842,2009-04-22,22.97,53002800.0
2843,2009-04-23,23.23,35585200.0
2844,2009-04-24,23.45,22065600.0
2845,2009-04-27,23.44,16208700.0
2846,2009-04-28,23.17,22957100.0
2847,2009-04-29,23.9,27914800.0
2848,2009-04-30,24.24,28085900.0
2849,2009-05-01,24.3,15092400.0
2850,2009-05-04,24.62,19130400.0
2851,2009-05-05,24.59,17072400.0
2852,2009-05-06,24.61,22625000.0
2853,2009-05-07,25.21,27669700.0
2854,2009-05-08,24.82,18673700.0
2855,2009-05-11,24.4,16185700.0
2856,2009-05-12,24.98,23332300.0
2857,2009-05-13,25.67,25271800.0
2858,2009-05-14,26.05,20350300.0
2859,2009-05-15,25.47,18080000.0
2860,2009-05-18,25.74,14960900.0
2861,2009-05-19,25.77,15613600.0
2862,2009-05-20,26.09,15487600.0
2863,2009-05-21,26.12,22638900.0
2864,2009-05-22,26.17,14637500.0
2865,2009-05-26,26.56,15917300.0
2866,2009-05-27,26.63,19665600.0
2867,2009-05-28,26.77,27674600.0
2868,2009-05-29,27.58,41874600.0
2869,2009-06-01,27.53,20241100.0
2870,2009-06-02,27.7,14595000.0
2871,2009-06-03,27.59,19485700.0
2872,2009-06-04,26.58,22064700.0
2873,2009-06-05,26.07,25403400.0
2874,2009-06-08,25.93,17685400.0
2875,2009-06-09,25.72,11666700.0
2876,2009-06-10,25.59,12843700.0
2877,2009-06-11,26.19,17071600.0
2878,2009-06-12,26.08,29770200.0
2879,2009-06-15,24.96,26987200.0
2880,2009-06-16,24.43,26775100.0
2881,2009-06-17,24.77,23473000.0
2882,2009-06-18,25.65,20476200.0
2883,2009-06-19,25.91,26623100.0
2884,2009-06-22,25.18,18624800.0
2885,2009-06-23,25.11,14103800.0
2886,2009-06-24,25.45,15248800.0
2887,2009-06-25,26.57,20121500.0
2888,2009-06-26,27.0,22684500.0
2889,2009-06-29,27.85,21994300.0
2890,2009-06-30,27.96,21717800.0
2891,2009-07-01,28.05,15397400.0
2892,2009-07-02,27.01,14531500.0
2893,2009-07-06,27.89,23135700.0
2894,2009-07-07,27.62,22512400.0
2895,2009-07-08,28.04,21377400.0
2896,2009-07-09,27.01,26822500.0
2897,2009-07-10,26.45,17947800.0
2898,2009-07-13,26.82,15758800.0
2899,2009-07-14,27.16,13903400.0
2900,2009-07-15,27.71,20524700.0
2901,2009-07-16,27.87,12661200.0
2902,2009-07-17,27.68,10816100.0
2903,2009-07-20,27.94,11308300.0
2904,2009-07-21,29.65,26680400.0
2905,2009-07-22,29.45,18959400.0
2906,2009-07-23,30.25,25456600.0
2907,2009-07-24,30.99,25103700.0
2908,2009-07-27,30.77,20063700.0
2909,2009-07-28,30.02,22545100.0
2910,2009-07-29,29.87,15932000.0
2911,2009-07-30,29.94,23187300.0
2912,2009-07-31,30.01,15524200.0
2913,2009-08-03,30.02,15551800.0
2914,2009-08-04,29.84,15341500.0
2915,2009-08-05,29.61,12762500.0
2916,2009-08-06,29.36,10972800.0
2917,2009-08-07,30.1,13030800.0
2918,2009-08-10,30.6,18178400.0
2919,2009-08-11,30.33,10900600.0
2920,2009-08-12,30.74,12308700.0
2921,2009-08-13,30.98,13490400.0
2922,2009-08-14,30.98,16166200.0
2923,2009-08-17,30.88,18687300.0
2924,2009-08-18,30.71,12334000.0
2925,2009-08-19,31.48,20345700.0
2926,2009-08-20,31.34,15424200.0
2927,2009-08-21,32.56,20726500.0
2928,2009-08-24,32.5,13575600.0
2929,2009-08-25,32.95,19161800.0
2930,2009-08-26,32.68,9960000.0
2931,2009-08-27,32.87,9830300.0
2932,2009-08-28,32.32,12061500.0
2933,2009-08-31,32.43,12947800.0
2934,2009-09-01,32.43,16070100.0
2935,2009-09-02,30.81,13588600.0
2936,2009-09-03,30.24,16553200.0
2937,2009-09-04,30.7,12160600.0
2938,2009-09-08,30.97,13740800.0
2939,2009-09-09,31.55,12422500.0
2940,2009-09-10,31.96,14871100.0
2941,2009-09-11,32.54,14408500.0
2942,2009-09-14,32.89,18402000.0
2943,2009-09-15,32.7,15279200.0
2944,2009-09-16,32.17,14869000.0
2945,2009-09-17,32.01,15192200.0
2946,2009-09-18,31.88,20299700.0
2947,2009-09-21,31.82,13559400.0
2948,2009-09-22,31.33,13757200.0
2949,2009-09-23,31.33,20513200.0
2950,2009-09-24,31.01,15357900.0
2951,2009-09-25,31.25,21109200.0
2952,2009-09-28,32.03,14319600.0
2953,2009-09-29,31.85,14091600.0
2954,2009-09-30,31.63,20409300.0
2955,2009-10-01,31.18,17170700.0
2956,2009-10-02,31.65,20478200.0
2957,2009-10-05,31.77,17467300.0
2958,2009-10-06,32.51,20658200.0
2959,2009-10-07,32.19,11588100.0
2960,2009-10-08,32.43,11405100.0
2961,2009-10-09,32.56,11355300.0
2962,2009-10-12,32.86,10921000.0
2963,2009-10-13,32.42,20185500.0
2964,2009-10-14,32.9,36559200.0
2965,2009-10-15,33.3,22403600.0
2966,2009-10-16,33.21,20325300.0
2967,2009-10-19,33.73,27989800.0
2968,2009-10-20,33.72,23195600.0
2969,2009-10-21,32.68,24232100.0
2970,2009-10-22,32.87,24284900.0
2971,2009-10-23,32.43,17126100.0
2972,2009-10-26,32.02,18345500.0
2973,2009-10-27,32.43,18769600.0
2974,2009-10-28,32.05,15078500.0
2975,2009-10-29,31.31,40933700.0
2976,2009-10-30,30.93,40464100.0
2977,2009-11-02,31.26,21390500.0
