,date,Close,Volume
2767,2009-01-02,63.75,8652700.0
2768,2009-01-05,63.56,7692900.0
2769,2009-01-06,62.14,10855700.0
2770,2009-01-07,61.24,7910400.0
2771,2009-01-08,60.52,9382300.0
2772,2009-01-09,60.07,7150700.0
2773,2009-01-12,60.16,8682900.0
2774,2009-01-13,59.32,9082600.0
2775,2009-01-14,57.33,15340200.0
2776,2009-01-15,57.98,12166300.0
2777,2009-01-16,59.67,12445800.0
2778,2009-01-20,57.07,11930300.0
2779,2009-01-21,58.7,10261400.0
2780,2009-01-22,58.72,10969400.0
2781,2009-01-23,58.02,10266100.0
2782,2009-01-26,58.4,14106700.0
2783,2009-01-27,58.52,9992800.0
2784,2009-01-28,59.2,11110700.0
2785,2009-01-29,58.14,9559400.0
2786,2009-01-30,58.02,9660800.0
2787,2009-02-02,57.9,7652100.0
2788,2009-02-03,58.88,8104300.0
2789,2009-02-04,57.86,9266600.0
2790,2009-02-05,58.36,11066500.0
2791,2009-02-06,58.46,10788700.0
2792,2009-02-09,59.02,12359600.0
2793,2009-02-10,57.28,13322500.0
2794,2009-02-11,57.08,9579700.0
2795,2009-02-12,56.96,12798000.0
2796,2009-02-13,56.81,6976700.0
2797,2009-02-17,55.68,9744100.0
2798,2009-02-18,56.41,9489500.0
2799,2009-02-19,55.31,9524500.0
2800,2009-02-20,54.57,13541100.0
2801,2009-02-23,53.87,10856700.0
2802,2009-02-24,54.76,10903500.0
2803,2009-02-25,54.29,11531100.0
2804,2009-02-26,52.2,10170800.0
2805,2009-02-27,52.25,13381500.0
2806,2009-03-02,51.85,13245200.0
2807,2009-03-03,52.43,14878300.0
2808,2009-03-04,53.15,11618400.0
2809,2009-03-05,50.86,15550300.0
2810,2009-03-06,52.12,18185800.0
2811,2009-03-09,52.32,17924500.0
2812,2009-03-10,52.6,17334300.0
2813,2009-03-11,51.03,16622700.0
2814,2009-03-12,52.17,15302200.0
2815,2009-03-13,52.38,11354900.0
2816,2009-03-16,51.69,9883400.0
2817,2009-03-17,53.64,13657500.0
2818,2009-03-18,55.42,12896800.0
2819,2009-03-19,54.71,10356000.0
2820,2009-03-20,53.2,13789400.0
2821,2009-03-23,55.16,10846700.0
2822,2009-03-24,53.46,9836100.0
2823,2009-03-25,55.01,10880900.0
2824,2009-03-26,56.06,11095700.0
2825,2009-03-27,55.01,6636500.0
2826,2009-03-30,53.92,8702800.0
2827,2009-03-31,54.57,9044500.0
2828,2009-04-01,55.24,8279200.0
2829,2009-04-02,56.35,8797600.0
2830,2009-04-03,56.64,7175700.0
2831,2009-04-06,55.94,6494800.0
2832,2009-04-07,55.4,7128900.0
2833,2009-04-08,55.56,5825800.0
2834,2009-04-09,56.67,7291800.0
2835,2009-04-13,56.11,5506400.0
2836,2009-04-14,54.82,8601200.0
2837,2009-04-15,53.95,12180300.0
2838,2009-04-16,54.7,8563500.0
2839,2009-04-17,56.09,11687400.0
2840,2009-04-20,55.33,7181800.0
