date,Close,Volume
2009-01-02,31.35,32494900.0
2009-01-05,29.25,44069400.0
2009-01-06,29.88,44216300.0
2009-01-07,28.09,42156500.0
2009-01-08,27.22,52075800.0
2009-01-09,25.97,42597500.0
2009-01-12,24.91,59360000.0
2009-01-13,26.35,73422800.0
2009-01-14,25.91,73907300.0
2009-01-15,24.34,136759300.0
2009-01-16,22.82,156843400.0
2009-01-20,18.09,142090400.0
2009-01-21,22.63,136421400.0
2009-01-22,23.1,110240800.0
2009-01-23,24.28,74369200.0
2009-01-26,24.5,74278400.0
2009-01-27,25.06,50766500.0
2009-01-28,27.66,91373900.0
2009-01-29,25.43,58624200.0
2009-01-30,25.51,74937200.0
2009-02-02,25.19,51532900.0
2009-02-03,24.05,66166300.0
2009-02-04,24.04,55330300.0
2009-02-05,24.54,79815500.0
2009-02-06,27.63,76845200.0
2009-02-09,27.28,54360000.0
2009-02-10,24.62,91948700.0
2009-02-11,26.09,64712000.0
2009-02-12,26.19,80536400.0
2009-02-13,24.69,58580600.0
2009-02-17,21.65,91424800.0
2009-02-18,21.51,82868300.0
2009-02-19,20.6,66502700.0
2009-02-20,19.9,135941600.0
2009-02-23,19.51,101615400.0
2009-02-24,21.02,186379900.0
2009-02-25,21.73,135790100.0
2009-02-26,23.05,125043400.0
2009-02-27,22.85,109872500.0
2009-03-02,21.16,94984900.0
2009-03-03,21.01,85590100.0
2009-03-04,19.3,145009700.0
2009-03-05,16.6,153808900.0
2009-03-06,15.93,155154800.0
2009-03-09,15.9,132882900.0
2009-03-10,19.5,149090800.0
2009-03-11,20.4,155421000.0
2009-03-12,23.2,151894700.0
2009-03-13,23.75,120464600.0
2009-03-16,23.09,125001900.0
2009-03-17,25.14,99884700.0
2009-03-18,27.11,142105800.0
2009-03-19,24.95,124920200.0
2009-03-20,23.15,108922700.0
2009-03-23,28.86,146776000.0
2009-03-24,26.4,133143000.0
2009-03-25,28.56,149452500.0
2009-03-26,29.1,133663400.0
2009-03-27,27.4,108610200.0
2009-03-30,24.85,104860500.0
2009-03-31,26.58,84307400.0
2009-04-01,28.14,106016900.0
2009-04-02,28.16,131840800.0
2009-04-03,29.28,80949500.0
2009-04-06,28.2,72188000.0
2009-04-07,27.25,73652600.0
2009-04-08,27.43,66538300.0
2009-04-09,32.75,147913000.0
2009-04-13,33.7,110196200.0
2009-04-14,30.7,109541400.0
2009-04-15,32.56,108069400.0
2009-04-16,33.24,132956000.0
2009-04-17,33.26,104962100.0
2009-04-20,29.69,109372200.0
2009-04-21,32.53,115629300.0
2009-04-22,31.9,124080300.0
2009-04-23,33.21,89366500.0
2009-04-24,33.38,117098100.0
2009-04-27,32.78,67832500.0
2009-04-28,32.79,65809900.0
2009-04-29,34.48,84731300.0
2009-04-30,33.0,94556900.0
2009-05-01,32.49,68254100.0
2009-05-04,35.79,100918400.0
2009-05-05,34.82,63488200.0
2009-05-06,37.22,102644800.0
2009-05-07,35.24,113228400.0
2009-05-08,38.94,110026400.0
2009-05-11,35.83,86808000.0
2009-05-12,35.36,94148900.0
2009-05-13,34.05,82160700.0
2009-05-14,35.54,68764300.0
2009-05-15,34.91,68301000.0
2009-05-18,37.26,71730900.0
2009-05-19,35.81,59860600.0
2009-05-20,34.55,77073900.0
2009-05-21,34.9,65068100.0
2009-05-22,34.41,39227200.0
2009-05-26,36.54,65462400.0
2009-05-27,34.66,76374100.0
2009-05-28,36.65,66107300.0
2009-05-29,36.9,61932300.0
2009-06-01,36.11,90184500.0
2009-06-02,34.5,159381700.0
2009-06-03,33.98,72136300.0
2009-06-04,35.35,70954200.0
2009-06-05,34.55,61583800.0
2009-06-08,35.39,61615100.0
2009-06-09,35.26,58992300.0
2009-06-10,34.84,60176100.0
2009-06-11,34.94,66560900.0
2009-06-12,35.13,41157300.0
2009-06-15,34.0,55388500.0
2009-06-16,33.5,56344000.0
2009-06-17,32.73,65456600.0
2009-06-18,34.17,63861500.0
2009-06-19,35.0,77009100.0
2009-06-22,32.87,70388300.0
2009-06-23,33.57,59046500.0
2009-06-24,33.46,50429500.0
2009-06-25,34.14,57205700.0
2009-06-26,34.45,46722500.0
2009-06-29,34.6,34914800.0
2009-06-30,34.11,39470600.0
2009-07-01,33.77,36463700.0
2009-07-02,32.57,38352200.0
2009-07-06,32.6,60664000.0
2009-07-07,32.81,56704900.0
2009-07-08,32.71,71784600.0
2009-07-09,33.62,41655600.0
2009-07-10,32.34,51037400.0
2009-07-13,34.71,70454200.0
2009-07-14,34.7,52924000.0
2009-07-15,36.26,84050100.0
2009-07-16,36.13,71465100.0
2009-07-17,36.89,61742300.0
2009-07-20,36.98,43554400.0
2009-07-21,36.94,43509400.0
2009-07-22,36.83,40137700.0
2009-07-23,38.15,56528800.0
2009-07-24,37.92,35328600.0
2009-07-27,38.13,30479300.0
